Date,Team,Acquired,Relinquished,Notes
2/12/2014,Blazers,,Joel Freeland,placed on IL wiwth sprained MCL in right knee
2/12/2014,Cavaliers,,Anderson Varejao,placed on IL with sore back
2/12/2014,Clippers,,Willie Green,placed on IL with hip injury (P)
2/12/2014,Clippers,Byron Mullens / B.J. Mullens,,activated from IL
2/12/2014,Heat,,James Jones (b),placed on IL
2/12/2014,Heat,Dwyane Wade,,activated from IL
2/12/2014,Cavaliers,Sergey Karasev,,activated from IL
2/13/2014,Thunder,Andre Roberson,,activated from IL
2/18/2014,Bucks,,Larry Sanders (b),placed on IL recovering from surgery to repair fractured orbital bone
2/18/2014,Bucks,Caron Butler,,activated from IL
2/18/2014,Clippers,Willie Green,,activated from IL
2/18/2014,Grizzlies,Mike Conley,,activated from IL
2/18/2014,Heat,Dwyane Wade,,activated from IL (CBC)
2/18/2014,Pacers,,Solomon Hill,placed on IL
2/18/2014,Pacers,Orlando Johnson,,activated from IL
2/18/2014,Pistons,,Charlie Villanueva,placed on IL
2/18/2014,Pistons,,Chauncey Billups,placed on IL with left knee injury (out for season)
2/18/2014,Pistons,Peyton Siva,,activated from IL
2/18/2014,Pistons,Tony Mitchell (b),,activated from IL
2/18/2014,Raptors,,Austin Daye,placed on IL
2/18/2014,Raptors,,Dwight Buycks,placed on IL
2/18/2014,Raptors,Amir Johnson,,activated from IL
2/18/2014,Spurs,,(William) Tony Parker,placed on IL with sore back
2/18/2014,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
2/18/2014,Cavaliers,,Sergey Karasev,placed on IL
2/18/2014,Cavaliers,Anderson Varejao,,activated from IL
2/19/2014,Blazers,,Meyers Leonard,placed on IL with sprained left ankle
2/19/2014,Blazers,Victor Claver,,activated from IL
2/19/2014,Celtics,,Avery Bradley,placed on IL with sore right ankle
2/19/2014,Celtics,Vitor Faverani,,activated from IL
2/19/2014,Jazz,,Derrick Favors,placed on IL with sprained right hip
2/19/2014,Jazz,Malcolm Thomas (b),,activated from IL
2/19/2014,Kings,,DeMarcus Cousins,placed on IL with strained left hip flexor
2/19/2014,Pelicans,,Jason Smith,placed on IL with right knee injury
2/19/2014,Rockets,,Robert Covington,placed on IL
2/19/2014,Rockets,Greg Smith (a),,activated from IL
2/19/2014,Warriors,Jermaine O'Neal,,activated from IL
2/20/2014,Thunder,Russell Westbrook,,activated from IL
2/21/2014,Kings,DeMarcus Cousins,,activated from IL
2/21/2014,Knicks,,Iman Shumpert,placed on IL with sprained MCL in knee
2/21/2014,Pistons,,Tony Mitchell (b),placed on IL
2/21/2014,Pistons,Josh Harrellson,,activated from IL
2/21/2014,Suns,Archie Goodwin,,activated from IL
2/22/2014,Kings,,Jason Terry,placed on IL recovering from surgery on left knee (out for season)
2/22/2014,Wizards,Al Harrington,,activated from IL
2/23/2014,Cavaliers,,Anderson Varejao,placed on IL with sore back
2/23/2014,Cavaliers,Sergey Karasev,,activated from IL
2/23/2014,Heat,,LeBron James,placed on IL with fractured nose
2/23/2014,Heat,James Jones (b),,activated from IL
2/23/2014,Raptors,,Julyan Stone,placed on IL
2/23/2014,Thunder,,Kendrick Perkins,placed on IL with left groin injury
2/24/2014,Jazz,,Malcolm Thomas (b),placed on IL
2/24/2014,Jazz,Derrick Favors,,activated from IL
2/24/2014,Warriors,,David Lee,placed on IL with illness
2/24/2014,Warriors,,Ognjen Kuzmic / Ognen Kuzmic,placed on IL
2/24/2014,Warriors,Andrew Bogut,,activated from IL
2/25/2014,Magic,,Arron Afflalo,placed on IL with sprained right ankle
2/25/2014,Wizards,,Nene / Nene Hilario / Maybyner Hilario,placed on IL with left knee injury
2/25/2014,Wizards,Glen Rice Jr.,,activated from IL
2/26/2014,Pistons,Tony Mitchell (b),,activated from IL
2/26/2014,Spurs,Kawhi Leonard,,activated from IL
2/26/2014,Warriors,David Lee,,activated from IL
2/27/2014,Heat,LeBron James,,activated from IL
2/27/2014,Wizards,,Glen Rice Jr.,placed on IL
2/28/2014,Grizzlies,,Jamaal Franklin,placed on IL
2/28/2014,Kings,,Carl Landry,placed on IL with torn medial meniscus in right knee (out for season)
3/1/2014,Blazers,,Thomas Robinson,placed on IL with strained patella in left knee
3/1/2014,Blazers,Meyers Leonard,,activated from IL
3/1/2014,Clippers,,Danny Granger,placed on IL
3/1/2014,Heat,,DeAndre Liggins,placed on IL
3/1/2014,Heat,,James Jones (b),placed on IL
3/1/2014,Pistons,,Josh Harrellson,placed on IL with knee injury
3/1/2014,Pistons,Charlie Villanueva,,activated from IL
3/1/2014,Timberwolves,,Robbie Hummel,placed on IL
3/1/2014,Timberwolves,Kevin Martin,,activated from IL
3/1/2014,Timberwolves,Nikola Pekovic,,activated from IL
3/2/2014,Hawks,Pero Antic,,activated from IL
3/2/2014,Knicks,Iman Shumpert,,activated from IL
3/2/2014,Raptors,,Terrence Ross,placed on IL with sprained left ankle
3/2/2014,Raptors,Julyan Stone,,activated from IL
3/2/2014,Spurs,,Austin Daye,placed on IL
3/2/2014,Spurs,(William) Tony Parker,,activated from IL
3/2/2014,Thunder,,Thabo Sefolosha,placed on IL with strained left calf (CBC)
3/3/2014,Heat,,Dwyane Wade,placed on IL with sore knees
3/3/2014,Heat,DeAndre Liggins,,activated from IL
3/3/2014,Lakers,,Steve Nash,placed on IL with nerve root irritation
3/3/2014,Lakers,Xavier Henry,,activated from IL
3/3/2014,Timberwolves,,Ronny Turiaf,placed on IL with bone bruise in right knee
3/4/2014,Clippers,Danny Granger,,activated from IL
3/4/2014,Heat,,Greg Oden,placed on IL
3/4/2014,Heat,Dwyane Wade,,activated from IL
3/4/2014,Rockets,Troy Daniels,,activated from IL
3/4/2014,Mavericks,Gal Mekel,,activated from IL
3/5/2014,Jazz,,Andris Biedrins,placed on IL
3/5/2014,Jazz,Malcolm Thomas (b),,activated from IL
3/5/2014,Magic,,Jameer Nelson,placed on IL with illness
3/5/2014,Magic,Arron Afflalo,,activated from IL
3/5/2014,Rockets,,Greg Smith (a),placed on IL recovering from surgery on right knee
3/5/2014,Rockets,Isaiah Canaan,,activated from IL
3/5/2014,Wizards,,Kevin Seraphin,placed on IL with sore right knee
3/6/2014,Heat,,DeAndre Liggins,placed on IL
3/6/2014,Heat,Greg Oden,,activated from IL
3/6/2014,Spurs,,Jeff Ayres / Jeff Pendergraph,placed on IL with finger injury
3/6/2014,Spurs,Austin Daye,,activated from IL
3/6/2014,Suns,,Leandro Barbosa,placed on IL with sprained left big toe / fractured left hand (CBC) (out for season)
3/7/2014,Blazers,,Allen Crabbe,placed on IL
3/7/2014,Blazers,Thomas Robinson,,activated from IL
3/7/2014,Hawks,,Gustavo Ayon,placed on IL recovering from surgery on right shoulder (out for season)
3/7/2014,Hawks,Pero Antic,,activated from IL (P)
3/7/2014,Pacers,,C.J. Watson,placed on IL with right elbow injury
3/7/2014,Pacers,Solomon Hill,,activated from IL
3/7/2014,Raptors,,Julyan Stone,placed on IL
3/7/2014,Raptors,Terrence Ross,,activated from IL
3/7/2014,Warriors,,Nemanja Nedovic,placed on IL
3/8/2014,Cavaliers,,Sergey Karasev,placed on IL
3/8/2014,Cavaliers,Anderson Varejao,,activated from IL
3/8/2014,Jazz,,Malcolm Thomas (b),placed on IL
3/8/2014,Jazz,Ian Clark,,activated from IL
3/8/2014,Magic,,Victor Oladipo,placed on IL with sore left ankle
3/8/2014,Magic,Jameer Nelson,,activated from IL
3/8/2014,Spurs,,Austin Daye,placed on IL
3/8/2014,Spurs,Jeff Ayres / Jeff Pendergraph,,activated from IL
3/9/2014,Celtics,,Gerald Wallace,"placed on IL recovering from arthroscopic surgery on left knee to repair torn meniscus, and ankle (out for season)"
3/9/2014,Raptors,,Patrick Patterson,placed on IL with sprained right elbow
3/9/2014,Timberwolves,,A.J. Price,placed on IL with appendectomy
3/9/2014,Timberwolves,Robbie Hummel,,activated from IL
3/9/2014,Celtics,Avery Bradley,,activated from IL
3/9/2014,Raptors,Dwight Buycks,,activated from IL
3/10/2014,Heat,,Greg Oden,placed on IL
3/10/2014,Heat,DeAndre Liggins,,activated from IL
3/10/2014,Magic,,Adonis Thomas,placed on IL
3/10/2014,Magic,Victor Oladipo,,activated from IL
3/10/2014,Nets,,Andrei Kirilenko,placed on IL with sprained right ankle
3/11/2014,Mavericks,,Jae Crowder,placed on IL with strained abdominal muscle
3/11/2014,Mavericks,Gal Mekel,,activated from IL
3/11/2014,Pacers,,Ian Mahinmi,placed on IL with bruised left hip
3/11/2014,Pacers,Andrew Bynum,,activated from IL
3/11/2014,Warriors,Nemanja Nedovic,,activated from IL
3/12/2014,Jazz,,John Lucas III,placed on IL with ankle injury
3/12/2014,Jazz,Malcolm Thomas (b),,activated from IL
3/12/2014,Magic,,Adonis Thomas,placed on IL (P)
3/12/2014,Magic,Dewayne Dedmon,,activated from IL
3/12/2014,Suns,Eric Bledsoe,,activated from IL
3/14/2014,Jazz,,Marvin Williams,placed on IL with strained back
3/14/2014,Jazz,Andris Biedrins,,activated from IL
3/14/2014,Pacers,,Andrew Bynum,placed on IL with knee injury
3/14/2014,Pacers,C.J. Watson,,activated from IL
3/14/2014,Pacers,Ian Mahinmi,,activated from IL
3/14/2014,Raptors,,Dwight Buycks,placed on IL
3/14/2014,Raptors,Julyan Stone,,activated from IL
3/14/2014,Wizards,Kevin Seraphin,,activated from IL
3/14/2014,Heat,,Justin Hamilton (b),placed on IL
3/15/2014,76ers,,Arnett Moultrie,placed on IL
3/15/2014,76ers,Brandon Davies,,activated from IL
3/15/2014,Nets,,Kevin Garnett,placed on IL with back spasms
3/15/2014,Nets,Andrei Kirilenko,,activated from IL
3/15/2014,Pacers,,C.J. Watson,placed on IL with strained right hamstring / elbow injury (CBC)
3/15/2014,Pacers,Andrew Bynum,,activated from IL
3/16/2014,Blazers,,LaMarcus Aldridge,placed on IL with bruised lower back
3/16/2014,Blazers,Allen Crabbe,,activated from IL
3/16/2014,Jazz,,Andris Biedrins,placed on IL with left shoulder injury
3/16/2014,Jazz,,Malcolm Thomas (b),placed on IL
3/16/2014,Jazz,John Lucas III,,activated from IL
3/16/2014,Jazz,Marvin Williams,,activated from IL
3/16/2014,Mavericks,,Gal Mekel,placed on IL
3/16/2014,Mavericks,Jae Crowder,,activated from IL
3/17/2014,Pacers,,Andrew Bynum,placed on IL with knee injury (out for season)
3/18/2014,Cavaliers,,Kyrie Irving,placed on IL with strained left bicep
3/18/2014,Heat,,Dwyane Wade,placed on IL for rest
3/18/2014,Heat,James Jones (b),,activated from IL
3/18/2014,Warriors,,Andre Iguodala,placed on IL with right knee injury
3/18/2014,Warriors,,Andrew Bogut,placed on IL with ankle inflammation (CBC) / knee injury (P)
3/18/2014,Warriors,Ognjen Kuzmic / Ognen Kuzmic,,activated from IL
3/18/2014,Cavaliers,Sergey Karasev,,activated from IL
3/19/2014,Heat,,Greg Oden,placed on IL (P)
3/19/2014,Heat,,LeBron James,placed on IL with back spasms
3/19/2014,Heat,Dwyane Wade,,activated from IL
3/19/2014,Heat,Justin Hamilton (b),,activated from IL
3/19/2014,Raptors,,Jonas Valanciunas,placed on IL with back injury
3/19/2014,Raptors,Dwight Buycks,,activated from IL
3/20/2014,Warriors,,Nemanja Nedovic,placed on IL
3/20/2014,Warriors,Andrew Bogut,,activated from IL
3/21/2014,Heat,,Justin Hamilton (b),placed on IL
3/21/2014,Heat,LeBron James,,activated from IL
3/21/2014,Lakers,,Jordan Farmar,placed on IL with strained right groin
3/21/2014,Lakers,Steve Nash,,activated from IL
3/21/2014,Raptors,,Julyan Stone,placed on IL
3/21/2014,Raptors,Jonas Valanciunas,,activated from IL
3/22/2014,Heat,,Dwyane Wade,placed on IL
3/22/2014,Jazz,,Alec Burks,placed on IL with right ankle injury
3/22/2014,Jazz,Malcolm Thomas (b),,activated from IL
3/22/2014,Spurs,,Tim Duncan,placed on IL for rest
3/22/2014,Spurs,Austin Daye,,activated from IL
3/24/2014,Heat,Greg Oden,,activated from IL
3/24/2014,Spurs,,Matt Bonner,placed on IL with strained right calf
3/24/2014,Spurs,Tim Duncan,,activated from IL
3/27/2014,Blazers,Allen Crabbe,,activated from IL
3/27/2014,Blazers,LaMarcus Aldridge,,activated from IL
3/28/2014,Heat,,Greg Oden,placed on IL with back spasms (out for season)
3/28/2014,Heat,,Ray Allen,placed on IL with stomach virus
3/28/2014,Heat,Justin Hamilton (b),,activated from IL
3/28/2014,Warriors,,Ognjen Kuzmic / Ognen Kuzmic,placed on IL
3/28/2014,Warriors,Andre Iguodala,,activated from IL
3/28/2014,Heat,Dwyane Wade,,activated from IL
3/30/2014,Jazz,,Malcolm Thomas (b),placed on IL
3/30/2014,Jazz,Alec Burks,,activated from IL
3/31/2014,Raptors,,Dwight Buycks,placed on IL
3/31/2014,Raptors,Patrick Patterson,,activated from IL
4/2/2014,Cavaliers,Kyrie Irving,,activated from IL
4/2/2014,Heat,,Dwyane Wade,placed on IL with strained left hamstring
4/2/2014,Raptors,,Kyle Lowry,placed on IL with sore left knee
4/2/2014,Raptors,Julyan Stone,,activated from IL
4/2/2014,Timberwolves,,Nikola Pekovic,placed on IL with sore right ankle
4/2/2014,Timberwolves,Ronny Turiaf,,activated from IL
4/2/2014,Heat,Ray Allen,,activated from IL
4/3/2014,Clippers,,Danny Granger,placed on IL with strained left hamstring
4/3/2014,Clippers,J.J. Redick,,activated from IL
4/3/2014,Spurs,,Aron Baynes,placed on IL with rib injury
4/3/2014,Thunder,,Reggie Williams,placed on IL
4/3/2014,Thunder,Kendrick Perkins,,activated from IL
4/3/2014,Timberwolves,A.J. Price,,activated from IL
4/4/2014,Cavaliers,,C.J. Miles,placed on IL with sprained left ankle (out for season)
4/4/2014,Cavaliers,,Will Bynum,placed on IL with foot injury (out for season)
4/4/2014,Jazz,,Brandon Rush,placed on IL with illness
4/4/2014,Jazz,Malcolm Thomas (b),,activated from IL
4/4/2014,Pistons,Josh Harrellson,,activated from IL
4/4/2014,Raptors,,Amir Johnson,placed on IL with right ankle injury
4/4/2014,Raptors,Dwight Buycks,,activated from IL
4/4/2014,Thunder,,Thabo Sefolosha,placed on IL with strained left calf (P)
4/4/2014,Thunder,Reggie Williams,,activated from IL
4/4/2014,Timberwolves,,Dante Cunningham,placed on IL with legal issues
4/5/2014,Nets,,Marquis Teague,placed on IL
4/5/2014,Nets,Kevin Garnett,,activated from IL
4/5/2014,Timberwolves,Dante Cunningham,,activated from IL
4/5/2014,Jazz,Andris Biedrins,,activated from IL
4/6/2014,Grizzlies,,Tayshaun Prince,placed on IL with sprained left ankle
4/6/2014,Grizzlies,Jamaal Franklin,,activated from IL
4/6/2014,Jazz,,Erik Murphy,placed on IL
4/6/2014,Jazz,,Malcolm Thomas (b),placed on IL
4/6/2014,Jazz,Brandon Rush,,activated from IL
4/6/2014,Lakers,,Xavier Henry,placed on IL with left wrist injury
4/6/2014,Spurs,,Damion James,placed on IL
4/6/2014,Spurs,Matt Bonner,,activated from IL
4/6/2014,Thunder,,Reggie Williams,placed on IL
4/6/2014,Lakers,Jordan Farmar,,activated from IL
4/8/2014,Nets,,Kevin Garnett,placed on IL with back injury
4/8/2014,Nets,Marquis Teague,,activated from IL
4/8/2014,Spurs,,(William) Tony Parker,placed on IL with back spasms
4/8/2014,Spurs,Damion James,,activated from IL
4/8/2014,Thunder,Thabo Sefolosha,,activated from IL
4/8/2014,Timberwolves,,Shabazz Muhammad,placed on IL with sprained MCL in right knee (out for season)
4/9/2014,Blazers,,Allen Crabbe,placed on IL
4/9/2014,Blazers,,Maurice Williams / Mo Williams,placed on IL with knee injury
4/9/2014,Bucks,,Ersan Ilyasova,placed on IL with right ankle injury (out for season)
4/9/2014,Bucks,,Nate Wolters,placed on IL with fractured left hand (out for season)
4/9/2014,Bucks,Larry Sanders (b),,activated from IL
4/9/2014,Nets,,Andray Blatche,placed on IL with illness
4/9/2014,Nets,Kevin Garnett,,activated from IL
4/9/2014,Pacers,,Roy Hibbert,placed on IL
4/9/2014,Pacers,C.J. Watson,,activated from IL
4/9/2014,Raptors,,Julyan Stone,placed on IL
4/9/2014,Raptors,Kyle Lowry,,activated from IL
4/9/2014,Rockets,,Dwight Howard,placed on IL with sprained left ankle
4/9/2014,Thunder,,Andre Roberson,placed on IL
4/9/2014,Thunder,,Grant Jerrett,placed on IL
4/9/2014,Wizards,,Chris Singleton,placed on IL
4/9/2014,Wizards,Nene / Nene Hilario / Maybyner Hilario,,activated from IL
4/10/2014,Spurs,,Damion James,placed on IL
4/10/2014,Spurs,Aron Baynes,,activated from IL
4/10/2014,Rockets,Greg Smith (a),,activated from IL
4/11/2014,Blazers,Maurice Williams / Mo Williams,,activated from IL
4/11/2014,Cavaliers,,Scotty Hopson,placed on IL
4/11/2014,Cavaliers,,Sergey Karasev,placed on IL
4/11/2014,Jazz,,Marvin Williams,placed on IL with knee injury
4/11/2014,Jazz,Malcolm Thomas (b),,activated from IL
4/11/2014,Nets,,Deron Williams,placed on IL with knee injury
4/11/2014,Nets,Andray Blatche,,activated from IL
4/11/2014,Pacers,,Solomon Hill,placed on IL
4/11/2014,Pacers,Roy Hibbert,,activated from IL
4/11/2014,Pelicans,,Jason Smith,placed on IL with right knee injury
4/11/2014,Raptors,,Dwight Buycks,placed on IL
4/11/2014,Raptors,,Landry Fields,placed on IL with respiratory ailment
4/11/2014,Raptors,Amir Johnson,,activated from IL
4/11/2014,Raptors,Julyan Stone,,activated from IL
4/11/2014,Rockets,,Dexter Pittman,placed on IL
4/11/2014,Rockets,Robert Covington,,activated from IL
4/11/2014,Spurs,(William) Tony Parker,,activated from IL
4/11/2014,Spurs,Damion James,,activated from IL
4/11/2014,Cavaliers,C.J. Miles,,activated from IL
4/12/2014,Heat,,Justin Hamilton (b),placed on IL
4/12/2014,Heat,Dwyane Wade,,activated from IL
4/12/2014,Rockets,,Francisco Garcia,placed on IL with back injury
4/12/2014,Rockets,Dexter Pittman,,activated from IL
4/12/2014,Rockets,Dwight Howard,,activated from IL
4/12/2014,Wizards,,Nene / Nene Hilario / Maybyner Hilario,placed on IL with knee injury
4/12/2014,Wizards,Chris Singleton,,activated from IL
4/13/2014,Blazers,,Victor Claver,placed on IL
4/13/2014,Blazers,Joel Freeland,,activated from IL (P)
4/13/2014,Grizzlies,,Jamaal Franklin,placed on IL
4/13/2014,Grizzlies,Tayshaun Prince,,activated from IL
4/13/2014,Nets,,Shaun Livingston,placed on IL with sprained right big toe
4/13/2014,Nets,Deron Williams,,activated from IL
4/13/2014,Raptors,,Julyan Stone,placed on IL
4/13/2014,Raptors,Dwight Buycks,,activated from IL
4/14/2014,Heat,,Chris Bosh,placed on IL
4/14/2014,Heat,,LeBron James,placed on IL
4/14/2014,Heat,Greg Oden,,activated from IL
4/14/2014,Heat,Justin Hamilton (b),,activated from IL
4/14/2014,Raptors,,Dwight Buycks,placed on IL
4/14/2014,Raptors,Julyan Stone,,activated from IL
4/14/2014,Rockets,Francisco Garcia,,activated from IL
4/14/2014,Spurs,,Danny Green,placed on IL
4/14/2014,Spurs,,Kawhi Leonard,placed on IL
4/14/2014,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
4/14/2014,Spurs,Tim Duncan,,activated from IL
4/14/2014,Thunder,,Russell Westbrook,placed on IL for rest
4/14/2014,Thunder,Andre Roberson,,activated from IL
4/14/2014,Warriors,,Andre Iguodala,placed on IL
4/14/2014,Warriors,,Andrew Bogut,placed on IL with fractured right rib
4/14/2014,Wizards,,Chris Singleton,placed on IL (out for season)
4/14/2014,Wizards,Nene / Nene Hilario / Maybyner Hilario,,activated from IL
4/14/2014,Rockets,,Isaiah Canaan,placed on IL
4/14/2014,Rockets,,Robert Covington,placed on IL
4/14/2014,Warriors,Ognjen Kuzmic / Ognen Kuzmic,,activated from IL
4/14/2014,Warriors,Nemanja Nedovic,,activated from IL
4/16/2014,Blazers,,LaMarcus Aldridge,placed on IL (out for season)
4/16/2014,Blazers,,Maurice Williams / Mo Williams,placed on IL
4/16/2014,Blazers,Allen Crabbe,,activated from IL
4/16/2014,Blazers,Joel Freeland,,activated from IL
4/16/2014,Blazers,Victor Claver,,activated from IL
4/16/2014,Cavaliers,,Luol Deng,placed on IL with back injury (out for season)
4/16/2014,Cavaliers,Carrick Felix,,activated from IL
4/16/2014,Jazz,,Enes Kanter,placed on IL
4/16/2014,Jazz,Erik Murphy,,activated from IL
4/16/2014,Pacers,,C.J. Watson,placed on IL (out for season)
4/16/2014,Pacers,Solomon Hill,,activated from IL
4/16/2014,Raptors,,Julyan Stone,placed on IL
4/16/2014,Raptors,Dwight Buycks,,activated from IL
4/16/2014,Rockets,,Francisco Garcia,placed on IL (out for season)
4/16/2014,Rockets,,James Harden,placed on IL (out for season)
4/16/2014,Rockets,Isaiah Canaan,,activated from IL
4/16/2014,Rockets,Robert Covington,,activated from IL
4/16/2014,Spurs,,Marco Belinelli,placed on IL (out for season)
4/16/2014,Spurs,,Tim Duncan,placed on IL
4/16/2014,Spurs,Danny Green,,activated from IL
4/16/2014,Spurs,Kawhi Leonard,,activated from IL
4/16/2014,Thunder,,Andre Roberson,placed on IL
